reviewerID	asin	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	lable	psubCat
A21O5ULBAZD8SZ	B00GWR36F6	1	1.217391304	500000	0.60080728	1.142857143	13.73890112	1	336	0.715533938	0.077419355	0.391598916	34		Unlocked Cell Phones
ABOB9M3J38PSS	B00GWR36F6	1	1.571428571	500000	0.987525499	0.818181818	3.252157839	1	33	0.377905382	0.067924528	0.380952381	1		Unlocked Cell Phones
A2116FT9PU9WHK	B00GWR36F6	1	2.75	500000	1.164204407	0.272727273	1.920286437	1	85	0.575565676	0.066666667	0.403628118	2		Unlocked Cell Phones
A2MIE470WAKCLU	B00GWR36F6	1	1.625	500000	1.300887271	0.461538462	2.447575331	1	129	0.703902541	0.078787879	0.38647343	15		Unlocked Cell Phones
A2QLB8Y9MZQCRX	B00GWR36F6	1	1.666666667	500000	1.264911064	0.2	0.942809042	0.4	159	0.422719725	0.534782609	0.406991261	10		Unlocked Cell Phones
AM7U4FXXNE02I	B00GWR36F6	1	3.923076923	500000	1.372268879	0.294117647	13.5040647	1	67	0.604963108	0.068627451	0.339181287	2		Unlocked Cell Phones
ASPNNXWQ5BB63	B00GWR36F6	1	1.777777778	500000	0	0.4375	14.22222222	1	43	0.40072195	0.114285714	0.349206349	2		Unlocked Cell Phones
A20C55LM8QKKG	B00GWR36F6	1	2	500000	1.462494065	1.833333333	1.414213562	0.8	39	0.471566265	0.136363636	0.37037037	0		Unlocked Cell Phones
AAKGNIAGY2173	B00GWR36F6	1	2.222222222	500000	0.3	3.65	11.15768019	1	98	0.556541788	0.066666667	0.343815514	10		Unlocked Cell Phones
A1M5LRYDZ8R0US	B00GWR36F6	1	1.714285714	500000	0.759202798	0.694444444	12.3523938	1	112	0.631622461	0.2	0.339181287	1		Unlocked Cell Phones
ABDR6IJ93HFIO	B00GWR36F6	12	1.54950495	150.6363636	0.372776508	23.49840256	144.9608687	1	1260	0.759644368	0.069306931	0.389127325	111		Unlocked Cell Phones
A25C7DDOOLFYJT	B00GWR36F6	1	1.428571429	500000	0.3	1.1	5.362378394	1	107	0.461944824	0.066666667	0.408730159	4		Unlocked Cell Phones
AXPS02RZI02S1	B00GWR36F6	1	1.25	500000	1.549193338	0.4	1.030776406	1	28	0.505185728	0.064197531	0.301587302	1		Unlocked Cell Phones
A1G8KGDXJHNK37	B00GWR36F6	1	2.5	500000	0.788810638	0.466666667	3.304037934	0.8	305	0.651883116	0.134883721	0.344671202	23		Unlocked Cell Phones
A2AQSNRNLUCYW8	B00GWR36F6	1	3.25	500000	1.422557078	0.538461538	1.639359631	1	41	0.394614165	0.066666667	0.323232323	1		Unlocked Cell Phones
AUYEC46DB8ZFZ	B00GWR36F6	1	1.2	500000	1.404358296	2.333333333	2.209072203	0.8	107	0.432327189	0.135714286	0.401433692	2		Unlocked Cell Phones
A1C7QQRX3801TM	B00GWR36F6	1	7	500000	0.835859267	0.642857143	13.43502884	1	74	0.620639386	0.073913043	0.273504274	3		Unlocked Cell Phones
A1BW02Q41RTI5W	B00GWR36F6	1	2.2	500000	0.749655568	0.272727273	1.925270544	0.8	166	0.634131352	0.136842105	0.378600823	6		Unlocked Cell Phones
A29PCE83YP37OX	B00GWR36F6	2	1.666666667	241	0.489897949	1	0.971825316	1	568	0.700301753	0.069333333	0.389649924	57		Unlocked Cell Phones
A2FKNQWFMBIZJY	B00GWR36F6	1	1.5	500000	1.462494065	1.333333333	1.5	0.8	26	0.430433204	0.122580645	0.290598291	2		Unlocked Cell Phones
A27MX4Y22QZW1N	B00GWR36F6	1	1.818181818	500000	0.827269605	1.225	14.69497019	1	968	0.786573533	0.088888889	0.386031746	46		Unlocked Cell Phones
A24F385BETBP4N	B00GWR36F6	1	2.888888889	500000	0.319485533	0.961538462	14.22092008	1	28	0.386969419	0.072131148	0.4	0		Unlocked Cell Phones
A11NUYZ3Z3BRSU	B00GWR36F6	1	6	500000	0.372677996	0.333333333	3.605551275	0.8	101	0.58182351	0.131372549	0.367521368	5		Unlocked Cell Phones
AXD4DOMJ1I2LA	B00GWR36F6	2	1.571428571	353	1.157083824	0.181818182	4.314191106	1	53	0.508774354	0.086956522	0.323232323	4		Unlocked Cell Phones
AE9Q83U8XASTR	B00GWR36F6	8	1.083333333	161.8571429	0.96767274	9.615384615	8.25168333	1	82	0.465170524	0.133333333	0.353535354	3		Unlocked Cell Phones
A27J46WPFY7ADM	B00GWR36F6	2	1.106382979	220	1.118695352	1.769230769	15.21220948	1	50	0.552186488	0.064367816	0.352490421	1		Unlocked Cell Phones
A30PVJRUTPWAP7	B00GWR36F6	3	3.090909091	13.5	1.006896633	1.323529412	7.792134199	0.2	285	0.476703102	0.666666667	0.405908799	19		Unlocked Cell Phones
A81TBXXGFADGX	B00GWR36F6	1	3.5	500000	1.456862718	0.142857143	1.707825128	1	164	0.715533938	0.07311828	0.358730159	20		Unlocked Cell Phones
AXJUMNHIQ54OP	B00GWR36F6	9	1.625	47.375	0.360801212	9.692307692	6.634427255	1	39	0.369935914	0.2	0.364444444	3		Unlocked Cell Phones
A2KK2GXDZRZF3J	B00GWR36F6	1	1.25	500000	0.748331477	0.4	0.62915287	1	113	0.499872671	0.070707071	0.365348399	0		Unlocked Cell Phones
A38K2KK9ENQ3J4	B00GWR36F6	1	1.428571429	500000	1.469693846	0.4	1.377664394	0.8	108	0.673884243	0.116666667	0.362573099	9		Unlocked Cell Phones
A2581RE2KX88R3	B00GWR36F6	2	1.5	0.5	0.372677996	0.333333333	2.5	1	67	0.557856365	0.067889908	0.401433692	3		Unlocked Cell Phones
A1Z3598J0371ND	B00GWR36F6	4	2.863636364	193.6666667	0.951851705	1.19047619	21.55543497	1	23	0.401550515	0.071794872	0.341880342	2		Unlocked Cell Phones
A2QI2NTDTMK2FV	B00GWR36F6	1	1.360465116	500000	0.846628547	4.222222222	29.89951668	1	510	0.701165546	0.068571429	0.403968254	38		Unlocked Cell Phones
A2W3WLQ1KRO0Q8	B00GWR36F6	2	2	58	0.523808171	0.8	17.98147195	1	76	0.596777393	0.066666667	0.391812865	4		Unlocked Cell Phones
A3PH72MQE8H9PW	B00GWR36F6	2	2.5	18	1.2	0.4	0.957427108	1	187	0.594015984	0.068571429	0.366013072	19		Unlocked Cell Phones
A2KE0X6SBWQLOT	B00GWR36F6	2	1.833333333	16	0.862439362	0.545454545	5.804691589	1	152	0.445114093	0.067256637	0.416666667	12		Unlocked Cell Phones
A3VZ9320QJBI2Z	B00GWR36F6	3	1.75	378.5	0.728431359	0.428571429	1.973786547	1	183	0.69114356	0.073333333	0.392664509	13		Unlocked Cell Phones
A3KNKUBW6RB1ZW	B00GWR36F6	1	3.571428571	500000	0.557135531	0.52	8.138261025	1	193	0.692198259	0.085714286	0.375	12		Unlocked Cell Phones
A2VCQ33MISDQWC	B00GWR36F6	3	1.5	103	0	0.333333333	4.5	1	30	0.429280611	0.064197531	0.374269006	2		Unlocked Cell Phones
A62DZNVNCGCGN	B00GWR36F6	2	1.625	54	0.737820234	0.384615385	4.853585444	1	39	0.445174101	0.072	0.353535354	0		Unlocked Cell Phones
A1TC0F8RKPF82A	B00GWR36F6	2	1.444444444	234	0.933435469	0.576923077	6.088037248	0.8	48	0.378184319	0.137349398	0.349206349	1		Unlocked Cell Phones
A2JOPUWVV0XQJ3	B00GWR36F6	1	1.636363636	500000	0.974996043	42.35555556	21.99474017	0.8	205	0.614425338	0.133333333	0.372372372	11		Unlocked Cell Phones
A2QEZKDF1OD0VD	B00GWR36F6	1	2	500000	0	0.083333333	10	1	27	0.416025147	0.077777778	0.355555556	0		Unlocked Cell Phones
A2URKEA8DRRF8U	B00GWR36F6	1	1.117647059	500000	1.280581585	24.05263158	5.343689484	1	788	0.786573533	0.266666667	0.390654713	61		Unlocked Cell Phones
A2XCCN239AR1XK	B00GWR36F6	1	1.150943396	500000	0.643377359	12.82786885	46.70882794	1	433	0.719206646	0.065116279	0.405381944	24		Unlocked Cell Phones
A2V2RODHVIJKV5	B00GWR36F6	4	5	0.166666667	0	0.2	0	1	3	0.114707867	0.066666667	0.444444444	0		Unlocked Cell Phones
A18ANDK54GRLG	B00GWR36F6	1	2.2	500000	0.287479787	0.454545455	5.580322571	1	81	0.544445024	0.06875	0.342995169	7		Unlocked Cell Phones
A1AOAD1A4M2HZ9	B00GWR36F6	2	2.714285714	15	0.446593757	0.105263158	10.87639271	1	57	0.497893275	0.072916667	0.311111111	3		Unlocked Cell Phones
AZ8DLN1BXT91R	B00GWR36F6	1	2.833333333	500000	0.705882353	6.235294118	9.400059101	1	273	0.663245163	0.4	0.373804268	18		Unlocked Cell Phones
A35UDCJGVPIPG6	B00GWR36F6	2	1.235294118	549	0.85183542	9.5	13.67789366	1	730	0.700739303	0.072164948	0.381239027	66		Unlocked Cell Phones
A18RHC7GVC96YU	B00GWR36F6	1	5	500000	0.748331477	0.4	3.366501646	0.8	42	0.333212031	0.125714286	0.412698413	4		Unlocked Cell Phones
A1KXJYQFHA5XMN	B00GWR36F6	1	1.571428571	500000	0.728534259	2	15.86078894	1	443	0.721797264	0.090909091	0.388888889	34		Unlocked Cell Phones
A2VKJ8TYY3ZPVT	B00GWR36F6	1	1.25	500000	1.624807681	0.2	0.433012702	0.2	68	0.324886899	0.734065934	0.363143631	5		Unlocked Cell Phones
A3QKIR8J56EUI1	B00GWR36F6	1	1.675675676	500000	1.475519979	4.193548387	12.13470775	0.8	75	0.522351317	0.127659574	0.385185185	0		Unlocked Cell Phones
A2DIQTZPF26T1L	B00GWR36F6	1	1.642857143	500000	0.873180889	1.579710145	25.69739525	1	288	0.571746273	0.07	0.400532269	6		Unlocked Cell Phones
A3GCPQMQCM0DQU	B00GWR36F6	1	1.666666667	500000	1.268857754	0.1	2.728450924	1	98	0.581167711	0.068518519	0.375478927	10		Unlocked Cell Phones
A2VM5KPA38WUEA	B00GWR36F6	1	2	500000	0.768012858	5.0625	6.377042157	1	214	0.398549662	0.4	0.400326797	26		Unlocked Cell Phones
A3NNICU3VEBQ2Z	B00GWR36F6	1	5.25	500000	0.793968191	1.095238095	5.309190145	1	698	0.687225516	0.228571429	0.38974359	20		Unlocked Cell Phones
A3T6YIIBNG6DXA	B00GWR36F6	1	2.333333333	500000	1.456862718	0.5	0.881917104	0.6	222	0.566856047	0.33559322	0.426587302	8		Unlocked Cell Phones
AJY0M8C7PJ7SM	B00GWR36F6	1	2.4	500000	0.640095479	0.166666667	3.350621833	1	67	0.539215334	0.06875	0.387301587	3		Unlocked Cell Phones
A2310LCV722XX7	B00GWR36F6	4	3.125	232	0.692820323	1.76	8.603233404	0.8	32	0.43930505	0.105882353	0.269005848	0		Unlocked Cell Phones
A3GE0213HRRN0W	B00GWR36F6	1	10.5	500000	0.293543524	0.047619048	8.5	0.8	107	0.579465242	0.132075472	0.38697318	7		Unlocked Cell Phones
A2JBWGFRJ05Z8D	B00GWR36F6	14	2.666666667	77.69230769	1.04133328	2.85	11.92802489	1	24	0.366127435	0.067924528	0.341880342	1		Unlocked Cell Phones
A2J22M1W2FG6P4	B00GWR36F6	1	30	500000	0.760847481	0.1	22.99275248	1	34	0.346837671	0.067924528	0.353535354	0		Unlocked Cell Phones
A3X59FM57CGNG	B00GWR36F6	1	1.625	500000	1.026281851	0.461538462	3.197492507	1	74	0.382436734	0.065517241	0.41025641	5		Unlocked Cell Phones
A2F3Y1F6DLH7B5	B00GWR36F6	1	2	500000	0.433012702	0.5	5	1	24	0.42795305	0.2	0.388888889	7		Unlocked Cell Phones
A35VLRMSLIUYCF	B00GWR36F6	1	1.384615385	500000	1.118033989	1	2.889278283	0.8	115	0.553613291	0.132110092	0.387301587	3		Unlocked Cell Phones
A31AC72FDBBEY1	B00GWR36F6	1	3	500000	0.540848414	0.595238095	14.79864859	1	36	0.432522825	0.072164948	0.333333333	3		Unlocked Cell Phones
A2VTVYOC0W4FM9	B00GWR36F6	1	1.25	500000	1.549193338	1.2	1.030776406	1	40	0.405784328	0.106666667	0.328502415	1		Unlocked Cell Phones
A2YVEZXIQLTGXW	B00GWR36F6	1	1.666666667	500000	0.8	0.6	0.942809042	1	69	0.542382783	0.066086957	0.366013072	4		Unlocked Cell Phones
A253CKVMQVPO99	B00GWR36F6	1	4.666666667	500000	1.049781318	0.142857143	3.771236166	1	24	0.350567216	0.067889908	0.444444444	0		Unlocked Cell Phones
A1TMGXSQNEUOMC	B00GWR36F6	1	1	500000	0.4	0.6	2.121320344	1	27	0.402361473	0.123076923	0.319444444	2		Unlocked Cell Phones
A3D5V8I423FVGK	B00GWR36F6	2	5.333333333	679	0.75	0.6875	1.699673171	1	375	0.611730699	0.082758621	0.375359816	30		Unlocked Cell Phones
AES7PT7MZ1EM0	B00GWR36F6	1	1.666666667	500000	0.748331477	1	0.471404521	1	179	0.573510542	0.088	0.397777778	2		Unlocked Cell Phones
A3PP5YAYNEPN79	B00GWR36F6	3	2.5	5	1.6	1.2	1.322875656	1	126	0.52174786	0.068493151	0.408730159	11		Unlocked Cell Phones
AKJK5FH23L8ZA	B00GWR36F6	1	1.25	500000	0.8	0.8	1.030776406	1	50	0.52750197	0.075675676	0.375478927	2		Unlocked Cell Phones
A2NOW4U7W3F7RI	B00GWR36F6	13	2.177664975	58.75	0.68235888	10.3006993	164.7727372	1	586	0.251333999	0.065116279	0.431164232	108		Unlocked Cell Phones
A2F2KL35PTQ8BS	B00GWR36F6	12	1.714285714	10.63636364	1.105541597	1.25	6.585388898	1	39	0.368698237	0.064285714	0.305555556	1		Unlocked Cell Phones
ALXAQM2YIBQDG	B00GWR36F6	1	2.846153846	500000	0.547255587	0.351351351	12.84116286	1	99	0.459383183	0.065882353	0.361111111	8		Unlocked Cell Phones
A2325MRECGDDP6	B00GWR36F6	2	1.25	57	0.4	0.6	1.952562419	1	282	0.710887261	0.075	0.374727669	11		Unlocked Cell Phones
A39RYTM5FN8OY2	B00GWR36F6	2	2.047619048	159	1.523921388	11.13953488	9.837362255	1	43	0.48027458	0.070588235	0.285714286	1		Unlocked Cell Phones
ASMMYEVKM12CT	B00GWR36F6	1	2	500000	1.343709625	0.333333333	0.816496581	1	6	0.357770876	0.066086957	0.222222222	1		Unlocked Cell Phones
ALDKK1A54SVBG	B00GWR36F6	2	2.5	179	1.135781669	0.1	1.5	1	46	0.457103745	0.075	0.393162393	4		Unlocked Cell Phones
A2E6BX287O0VW	B00GWR36F6	1	2.666666667	500000	0.815432741	0.208333333	11.24475186	1	86	0.512016385	0.071794872	0.320413437	4		Unlocked Cell Phones
A5RCLB4N34XCN	B00GWR36F6	1	2.875	500000	1.295622994	1.260869565	5.551182307	1	453	0.673417515	0.068292683	0.399470899	50		Unlocked Cell Phones
A8IMDXXLZVN5M	B00GWR36F6	1	5.25	500000	0.85183542	0.19047619	5.16599458	1	201	0.597168398	0.066666667	0.383838384	5		Unlocked Cell Phones
A1B9B1YZYS3B0S	B00GWR36F6	1	1.333333333	500000	0.3	0.2	11.79453734	1	71	0.562266388	0.078787879	0.411111111	5		Unlocked Cell Phones
ASPN95ORQQDS0	B00GWR36F6	1	2.714285714	500000	0.920676615	0.473684211	7.745088415	1	76	0.558622547	0.067605634	0.379403794	8		Unlocked Cell Phones
AHWVTOXGM4SZ9	B00GWR36F6	2	2.6	24	0.929465075	1.153846154	3.950949253	1	121	0.437120494	0.069230769	0.371527778	13		Unlocked Cell Phones
A2TOWYCECNWH3G	B00GWR36F6	2	2.2	0.5	1.157083824	1.090909091	4.046397575	1	147	0.590484192	0.177777778	0.376068376	8		Unlocked Cell Phones
ASSZPV1XZ2VT2	B00GWR36F6	3	1.16	52	1.514888458	1.724137931	6.203998711	0.2	235	0.476703102	0.8	0.402449694	29		Unlocked Cell Phones
AE8IRDIZ8T847	B00GWR36F6	1	2.5	500000	0.8	0.6	1.258305739	0.8	22	0.346410162	0.131506849	0.341880342	0		Unlocked Cell Phones
A2E5ZLFPFIH8MF	B00GWR36F6	6	12.33333333	0.2	1.181795195	0.27027027	7.661229956	1	43	0.570157316	0.067532468	0.317460317	1		Unlocked Cell Phones
A3SRDVCD2ATIIS	B00GWR36F6	1	2.085106383	500000	0.708504299	0.448979592	38.31027872	1	90	0.526134331	0.069565217	0.349206349	3		Unlocked Cell Phones
A248KGTZCTI93	B00GWR36F6	1	5.5	500000	0.385694608	0.272727273	3.5	1	81	0.472006692	0.106666667	0.41723356	3		Unlocked Cell Phones
A2ETCBLG5KTDNS	B00GWR36F6	1	1.857142857	500000	0.821313712	1.076923077	5.324823142	1	62	0.485495582	0.177777778	0.373015873	2		Unlocked Cell Phones
A2CBOTHF2PZW9M	B00GWR36F6	2	2.3	462	0.924360505	0.391304348	7.455870171	1	116	0.538711997	0.076595745	0.375816993	5		Unlocked Cell Phones
AH5LRUAFO44F0	B00GWR36F6	1	1.666666667	500000	1.118033989	8.5	2.02758751	0.8	209	0.66647144	0.134831461	0.401234568	19		Unlocked Cell Phones
AZCOE68N2HOCZ	B00GWR36F6	2	5.222222222	0.5	0.891080493	0.14893617	15.24137076	1	26	0.272952947	0.065	0.349206349	0		Unlocked Cell Phones
A1RWO9L6KZ30VW	B00GWR36F6	3	1.666666667	65.5	0.8	0.4	0.942809042	1	283	0.47655257	0.065454545	0.414908579	16		Unlocked Cell Phones
A1XSQIG2LLDGBX	B00GXHPN1U	1	2	500000	1.527525232	0	1.414213562	1	23	0	0.4	0.407407407	22		Unlocked Cell Phones
APNIAK7MKD4HH	B00GXHPN1U	2	5	0.5	1.1	0.1	4.404543109	1	2	0.138675049	0.133333333	0.222222222	0		Unlocked Cell Phones
A1ZE314LJIX1VM	B00GXHPN1U	2	2.5	0.5	1.095445115	0	0.957427108	0.8	29	0.243703429	0.04	0.409356725	2		Unlocked Cell Phones
A2XYDV9GYC01ER	B00GXHPN1U	3	3.2	12.5	0.968245837	0.0625	8.48763807	1	24	0.138675049	0.2	0.301587302	0		Unlocked Cell Phones
A1TPR6AWDQ22TU	B00GXHPN1U	1	2.2	500000	1.370437585	0.363636364	3.560898763	0.6	228	0.243703429	0	0.422764228	18		Unlocked Cell Phones
A1NJ9NU4F1ICQW	B00GXHPN1U	1	6	500000	1.213351648	0	4.242640687	0.6	9	0.110527847	0.3	0.311111111	0		Unlocked Cell Phones
AO4DCU243V8AU	B00H2BJ7WC	2	1.090909091	227	1.114924013	7.083333333	5.144201582	1	958	0.710138123	0	0.384229391	81		Unlocked Cell Phones
A1BMOYOFOBBCF4	B00H2BJ7WC	2	1.75	379	0.494871659	2.642857143	5.344389582	1	175	0.48378373	0	0.393162393	15		Unlocked Cell Phones
AMAMF93W8LHJ3	B00H2BJ7WC	1	2.125	500000	1.369464321	0.941176471	2.581787172	0.6	97	0	0.4	0.405982906	4		Unlocked Cell Phones
AOO8GX667ESG7	B00H2BJ7WC	2	2.6	0.5	1.443204849	0.923076923	5.954829972	1	215	0.599669612	0	0.382905983	7		Unlocked Cell Phones
A2TVI1H36ZUB7	B00H2BJ7WC	4	3	163.6666667	0.953793595	1.833333333	8.093207028	1	1149	0.710138123	0	0.358320043	82		Unlocked Cell Phones
A2P6WKFYV8A3PC	B00H2BJ7WC	2	1.285714286	142	1.2862041	4.222222222	1.901932422	1	395	0.692653644	0.4	0.406708595	25		Unlocked Cell Phones
A2QX2V7KAM3RIJ	B00H2BJ7WC	1	3	500000	0.942809042	0	1	1	11	0.192090312	0.05	0.311111111	0		Unlocked Cell Phones
A1ZP60L8P4J99Q	B00H2BJ7WC	1	3.142857143	500000	0.655554777	0.954545455	6.515288143	1	29	0.383861253	0	0.405228758	2		Unlocked Cell Phones
A2TT8DHJJCO3FH	B00H2BJ7WC	1	1	500000	1.2	2	0.816496581	1	163	0.498745885	0.4	0.384444444	13		Unlocked Cell Phones
A18K1ODH1I2MVB	B00H3IBEGG	1	4	500000	1.034944295	0.696428571	17.94435844	1	104	0.513948088	0.08	0.405228758	5		Bluetooth Speakers
A3EXWV8FNSSFL6	B00H3IBEGG	4	1.453874539	38.66666667	0.842899477	18.12944162	127.9366371	1	425	0.630078159	0.066666667	0.379472693	7		Bluetooth Speakers
A18IE8MYUA489U	B00H3IBEGG	3	1.5625	17.5	0.324961536	0.8	14.48719801	1	185	0.596063811	0.066666667	0.395514781	4		Bluetooth Speakers
AC9QEWWN4W9MC	B00H3IBEGG	2	5.588235294	87	0.831911992	0.242105263	26.68848876	1	50	0.458445218	0.057142857	0.264957265	1		Bluetooth Speakers
A2NYK9KWFMJV4Y	B00H3IBEGG	16	1.616949153	22.86666667	0.440740469	3.951781971	195.1376453	1	315	0.570343112	0.4	0.408941486	19		Bluetooth Speakers
A1ODOGXEYECQQ8	B00H3IBEGG	11	1.218367347	113.3	0.683458139	3.613065327	172.9680268	0.8	183	0.55510314	0.2	0.4	3		Bluetooth Speakers
A3HPCRD9RX351S	B00H3IBEGG	3	1.094674556	147	0.671968207	13.15675676	69.07861548	1	323	0.630078159	0.4	0.379487179	10		Bluetooth Speakers
A1AJVEBU3Y8GB	B00H3IBEGG	1	1.5	500000	1.526069752	3	3.774917218	0.8	179	0.608900417	0.15	0.374603175	12		Bluetooth Speakers
A3AYSYSLHU26U9	B00H4WNRZ2	8	1.372340426	188.5714286	0.845139018	7.92248062	110.42665	1	452	0.728766202	0.018181818	0.375933245	21		Bluetooth Speakers
A38C12950IM24P	B00H4WNRZ2	2	1.639344262	0.5	0.469041576	7.34	47.23767386	1	161	0.563252803	0.028571429	0.379928315	11		Bluetooth Speakers
A10ZFE6YE0UHW8	B00H4WNRZ2	3	1.2	93	0.876930506	13.16666667	52.3748031	1	428	0.5160581	0.025	0.392102847	12		Bluetooth Speakers
ABDR6IJ93HFIO	B00H4WNRZ2	7	1.54950495	42.66666667	0.372776508	23.49840256	144.9608687	1	398	0.74910461	0.4	0.380952381	27		Bluetooth Speakers
A3RTCA21S7BQ3P	B00H4WNRZ2	3	1.703703704	24.5	1.143114507	1.934782609	13.02130785	1	107	0.541063575	0.025	0.355555556	3		Bluetooth Speakers
AZJ4V2EVSLG27	B00H4WNRZ2	2	2.142857143	0.5	0.471404521	0.266666667	5.911766199	1	119	0.516721271	0.028571429	0.328502415	4		Bluetooth Speakers
A37MH7ICH80QOX	B00H4WNRZ2	1	1.377952756	500000	0.815282598	8.4	61.83237066	1	572	0.699503184	0.04	0.4173258	38		Bluetooth Speakers
A1EVV74UQYVKRY	B00H4WNRZ2	8	2.033980583	32.42857143	0.589136352	1.966587112	155.1201732	1	176	0.661246612	0.022222222	0.395833333	6		Bluetooth Speakers
AWPODHOB4GFWL	B00H4WNRZ2	7	1.250803859	109.5	0.853199387	7.161953728	120.9675139	0.8	242	0.614934912	0.2	0.386050284	6		Bluetooth Speakers
A1MYMR2ABEVHJ4	B00H4WNRZ2	1	2	500000	0.589015089	0.285714286	5.228129047	1	23	0.415036826	0.023529412	0.341880342	0		Bluetooth Speakers
A1GXWPT3SKUWCL	B00H4WNRZ2	1	1.318181818	500000	0.816011005	1.689655172	8.796247322	0.8	49	0.382131804	0.184615385	0.364444444	1		Bluetooth Speakers
A1ODOGXEYECQQ8	B00H4WNRZ2	11	1.218367347	113.3	0.683458139	3.613065327	172.9680268	1	205	0.675678317	0.033333333	0.421455939	7		Bluetooth Speakers
AQ2FC1DLKVD8H	B00H4WNRZ2	4	1.398230088	50.33333333	1.378192714	12.02531646	50.06782306	1	93	0.559897301	0.016666667	0.320413437	5		Bluetooth Speakers
A3S3R88HA0HZG3	B00H4WNRZ2	3	1.147982063	90	0.64532385	8.8984375	91.81592727	1	345	0.74910461	0.02	0.404643449	13		Bluetooth Speakers
A2GX5GS96USGEH	B00H4WNRZ2	1	5	500000	1.166190379	0	3.464101615	1	46	0.303279449	0.026666667	0.341880342	3		Bluetooth Speakers
A2NOW4U7W3F7RI	B00H4WNRZ2	7	2.177664975	30.83333333	0.68235888	10.3006993	164.7727372	1	158	0.683933404	0.4	0.361111111	9		Bluetooth Speakers
A3A4ZAIBQWKOZS	B00H4WNRZ2	6	1.724324324	37.4	0.670436109	6.915360502	110.9718411	1	446	0.737039016	0.4	0.392042698	15		Bluetooth Speakers
A6VXZ1EEPRTLV	B00H4WNRZ2	4	1.165714286	136.6666667	0.945290742	6.62745098	54.34184947	1	259	0.556388588	0.4	0.409586057	6		Bluetooth Speakers
ALW6E4PLLECH4	B00H50DVPE	1	1.857142857	500000	0.863459397	0.461538462	6.504315679	0.8	67	0.4586217	0.2	0.37037037	2		Unlocked Cell Phones
A1S9H35OS4J1JU	B00H50DVPE	1	1.2	500000	1.374368542	0.333333333	1.143095213	1	25	0.384358725	0.4	0.355555556	1		Unlocked Cell Phones
A2E284VHNYD0V9	B00H50DVPE	1	2.333333333	500000	1.520830421	0.19047619	2.948634335	0.8	37	0.485430429	0.15	0.407407407	2		Unlocked Cell Phones
A2W3WLQ1KRO0Q8	B00H50DVPE	2	2	58	0.523808171	0.8	17.98147195	1	64	0.414917276	0	0.393162393	6		Unlocked Cell Phones
A1BAXAJE6WI710	B00H50DVPE	1	1.454545455	500000	1.17260394	0.25	5.786133324	1	154	0.548714067	0.05	0.393162393	5		Unlocked Cell Phones
A3JLR9OQT78CTD	B00H50DVPE	2	1.125	404	1.56347192	0.222222222	1.718465886	1	131	0.534483975	0.066666667	0.392496392	9		Unlocked Cell Phones
A2IK776FY6MEMG	B00H50DVPE	2	3.166666667	0.5	1.08630355	0.315789474	4.763868643	1	265	0.566954089	0.057142857	0.388888889	13		Unlocked Cell Phones
A23NSKTMSPPBTR	B00H50DVPE	2	1.371428571	526	0.859469692	9.213541667	51.35518574	1	218	0.495564619	0.4	0.416666667	13		Unlocked Cell Phones
A2BM9OYGJR6089	B00H50DVPE	1	1.25	500000	1.6	1.4	1.952562419	1	215	0.566954089	0.08	0.427637722	16		Unlocked Cell Phones
A1AZ77FO8JZERZ	B00H8ASMXC	1	4.4	500000	1.455255509	0.090909091	6.201612693	0.6	30	0.122402081	0.2	0.259259259	2		Unlocked Cell Phones
ATBZE5UMD91HP	B00H8ASMXC	1	2.5	500000	0.8	0	1.5	1	28	0.179605302	0.2	0.233918129	1		Unlocked Cell Phones
A1FUIG2K1XRN05	B00H8ASMXC	1	1.714285714	500000	0.623609564	0.416666667	4.229793903	1	44	0.275404726	0.3	0.364444444	1		Unlocked Cell Phones
ACSSZVWK8QGM0	B00H8ASMXC	2	1.125	16	1.247219129	5.111111111	1.718465886	0.8	155	0.356278313	0.2	0.420054201	9		Unlocked Cell Phones
ABP0DA3ZE2D4B	B00H8ASMXC	2	6	0.5	0	0	0	1	4	0.216506351	0.2	0.222222222	1		Unlocked Cell Phones
A1J8DEYYQ58XMJ	B00H8ASMXC	1	1.214285714	500000	1.08145743	2.823529412	4.990296707	0.6	187	0.356278313	0	0.35515873	5		Unlocked Cell Phones
A38RMU1Y5TDP9	B00HIUL1JO	5	1.176470588	345.75	0.980548117	34.93125	94.35886735	1	363	0.704504287	0.075	0.383838384	23		Bluetooth Speakers
A10ZFE6YE0UHW8	B00HIUL1JO	3	1.2	93	0.876930506	13.16666667	52.3748031	0.8	408	0.502743163	0.2	0.390081068	13		Bluetooth Speakers
A25C2M3QF9G7OQ	B00HIUL1JO	7	1.308390023	41.66666667	0.74117633	9.08492201	187.9264097	1	261	0.625041446	0.1	0.351204351	9		Bluetooth Speakers
A3V5F050GVZ56Q	B00HIUL1JO	4	1.75257732	72	0.713221649	17.28823529	59.61456424	1	683	0.665753138	0.054545455	0.405128205	29		Bluetooth Speakers
A328S9RN3U5M68	B00HIUL1JO	3	1.567307692	48.5	0.204948381	3.012269939	90.89816106	1	156	0.551490979	0.1	0.428940568	3		Bluetooth Speakers
AT53ZTTO707MB	B00HIUL1JO	3	1.611842105	76	0.946428434	4.06122449	71.25754352	0.8	334	0.67585209	0.1	0.37962963	23		Bluetooth Speakers
